"iso","iso3","country","year","event_type","event_count","population","imr","gdp","polity","fuel_export","precious_export","arrable_land","population_density","primary_commodities_export","gdp_growth","ef_index","mean_years_of_schooling"
716,"ZWE","Zimbabwe",2005,"Strategic developments",0,12076.699,65.008,480.902983856609,-4,13990.609,214669.827,3900.0,31.2180354142432,1130628.747,-5.71108,0.407,6.8
716,"ZWE","Zimbabwe",2005,"Violence against civilians",215,12076.699,65.008,480.902983856609,-4,13990.609,214669.827,3900.0,31.2180354142432,1130628.747,-5.71108,0.407,6.8
716,"ZWE","Zimbabwe",2006,"Battles",2,12155.491,62.686,539.682114589714,-4,361309.932,51143.637,4100.0,31.4217293524622,1447550.802,-3.4615,0.408,6.8
716,"ZWE","Zimbabwe",2006,"Explosions/Remote violence",0,12155.491,62.686,539.682114589714,-4,361309.932,51143.637,4100.0,31.4217293524622,1447550.802,-3.4615,0.408,6.8
716,"ZWE","Zimbabwe",2006,"Protests",27,12155.491,62.686,539.682114589714,-4,361309.932,51143.637,4100.0,31.4217293524622,1447550.802,-3.4615,0.408,6.8
716,"ZWE","Zimbabwe",2006,"Riots",0,12155.491,62.686,539.682114589714,-4,361309.932,51143.637,4100.0,31.4217293524622,1447550.802,-3.4615,0.408,6.8
716,"ZWE","Zimbabwe",2006,"Strategic developments",0,12155.491,62.686,539.682114589714,-4,361309.932,51143.637,4100.0,31.4217293524622,1447550.802,-3.4615,0.408,6.8
716,"ZWE","Zimbabwe",2006,"Violence against civilians",92,12155.491,62.686,539.682114589714,-4,361309.932,51143.637,4100.0,31.4217293524622,1447550.802,-3.4615,0.408,6.8
716,"ZWE","Zimbabwe",2007,"Battles",2,12255.922,62.686,527.591461802177,-4,19398.637,68663.117,4000.0,31.6813235104046,1554527.88,-3.65333,0.409,7.0
716,"ZWE","Zimbabwe",2007,"Explosions/Remote violence",1,12255.922,62.686,527.591461802177,-4,19398.637,68663.117,4000.0,31.6813235104046,1554527.88,-3.65333,0.409,7.0
716,"ZWE","Zimbabwe",2007,"Protests",56,12255.922,62.686,527.591461802177,-4,19398.637,68663.117,4000.0,31.6813235104046,1554527.88,-3.65333,0.409,7.0
716,"ZWE","Zimbabwe",2007,"Riots",6,12255.922,62.686,527.591461802177,-4,19398.637,68663.117,4000.0,31.6813235104046,1554527.88,-3.65333,0.409,7.0
716,"ZWE","Zimbabwe",2007,"Strategic developments",0,12255.922,62.686,527.591461802177,-4,19398.637,68663.117,4000.0,31.6813235104046,1554527.88,-3.65333,0.409,7.0
716,"ZWE","Zimbabwe",2007,"Violence against civilians",144,12255.922,62.686,527.591461802177,-4,19398.637,68663.117,4000.0,31.6813235104046,1554527.88,-3.65333,0.409,7.0
716,"ZWE","Zimbabwe",2008,"Battles",5,12379.549,62.686,475.757749713482,-4,42086.255,24962.019,4250.0,32.0009124983844,1491080.199,-17.66895,0.41,7.0
716,"ZWE","Zimbabwe",2008,"Explosions/Remote violence",1,12379.549,62.686,475.757749713482,-4,42086.255,24962.019,4250.0,32.0009124983844,1491080.199,-17.66895,0.41,7.0
716,"ZWE","Zimbabwe",2008,"Protests",36,12379.549,62.686,475.757749713482,-4,42086.255,24962.019,4250.0,32.0009124983844,1491080.199,-17.66895,0.41,7.0
716,"ZWE","Zimbabwe",2008,"Riots",0,12379.549,62.686,475.757749713482,-4,42086.255,24962.019,4250.0,32.0009124983844,1491080.199,-17.66895,0.41,7.0
716,"ZWE","Zimbabwe",2008,"Strategic developments",38,12379.549,62.686,475.757749713482,-4,42086.255,24962.019,4250.0,32.0009124983844,1491080.199,-17.66895,0.41,7.0
716,"ZWE","Zimbabwe",2008,"Violence against civilians",694,12379.549,62.686,475.757749713482,-4,42086.255,24962.019,4250.0,32.0009124983844,1491080.199,-17.66895,0.41,7.0
716,"ZWE","Zimbabwe",2009,"Battles",7,12526.968,62.686,624.272242500126,1,38817.79,126873.907,4100.0,32.381967170738,1497284.075,12.01956,0.411,7.2
716,"ZWE","Zimbabwe",2009,"Explosions/Remote violence",0,12526.968,62.686,624.272242500126,1,38817.79,126873.907,4100.0,32.381967170738,1497284.075,12.01956,0.411,7.2
716,"ZWE","Zimbabwe",2009,"Protests",33,12526.968,62.686,624.272242500126,1,38817.79,126873.907,4100.0,32.381967170738,1497284.075,12.01956,0.411,7.2
716,"ZWE","Zimbabwe",2009,"Riots",19,12526.968,62.686,624.272242500126,1,38817.79,126873.907,4100.0,32.381967170738,1497284.075,12.01956,0.411,7.2
716,"ZWE","Zimbabwe",2009,"Strategic developments",14,12526.968,62.686,624.272242500126,1,38817.79,126873.907,4100.0,32.381967170738,1497284.075,12.01956,0.411,7.2
716,"ZWE","Zimbabwe",2009,"Violence against civilians",123,12526.968,62.686,624.272242500126,1,38817.79,126873.907,4100.0,32.381967170738,1497284.075,12.01956,0.411,7.2
716,"ZWE","Zimbabwe",2010,"Battles",4,12697.723,62.686,719.979517002209,1,76428.195,578977.728,4000.0,32.8233889104304,1853188.968,19.67532,0.412,7.3
716,"ZWE","Zimbabwe",2010,"Explosions/Remote violence",1,12697.723,62.686,719.979517002209,1,76428.195,578977.728,4000.0,32.8233889104304,1853188.968,19.67532,0.412,7.3
716,"ZWE","Zimbabwe",2010,"Protests",19,12697.723,62.686,719.979517002209,1,76428.195,578977.728,4000.0,32.8233889104304,1853188.968,19.67532,0.412,7.3
716,"ZWE","Zimbabwe",2010,"Riots",5,12697.723,62.686,719.979517002209,1,76428.195,578977.728,4000.0,32.8233889104304,1853188.968,19.67532,0.412,7.3
716,"ZWE","Zimbabwe",2010,"Strategic developments",43,12697.723,62.686,719.979517002209,1,76428.195,578977.728,4000.0,32.8233889104304,1853188.968,19.67532,0.412,7.3
716,"ZWE","Zimbabwe",2010,"Violence against civilians",122,12697.723,62.686,719.979517002209,1,76428.195,578977.728,4000.0,32.8233889104304,1853188.968,19.67532,0.412,7.3
716,"ZWE","Zimbabwe",2011,"Battles",9,12894.322,51.221,840.949879919917,1,79814.519,556345.855,4200.0,33.3315833010211,2337276.812,14.19391,0.413,7.3
716,"ZWE","Zimbabwe",2011,"Explosions/Remote violence",2,12894.322,51.221,840.949879919917,1,79814.519,556345.855,4200.0,33.3315833010211,2337276.812,14.19391,0.413,7.3
716,"ZWE","Zimbabwe",2011,"Protests",24,12894.322,51.221,840.949879919917,1,79814.519,556345.855,4200.0,33.3315833010211,2337276.812,14.19391,0.413,7.3
716,"ZWE","Zimbabwe",2011,"Riots",8,12894.322,51.221,840.949879919917,1,79814.519,556345.855,4200.0,33.3315833010211,2337276.812,14.19391,0.413,7.3
716,"ZWE","Zimbabwe",2011,"Strategic developments",25,12894.322,51.221,840.949879919917,1,79814.519,556345.855,4200.0,33.3315833010211,2337276.812,14.19391,0.413,7.3
716,"ZWE","Zimbabwe",2011,"Violence against civilians",182,12894.322,51.221,840.949879919917,1,79814.519,556345.855,4200.0,33.3315833010211,2337276.812,14.19391,0.413,7.3
716,"ZWE","Zimbabwe",2012,"Battles",7,13115.15,51.221,968.163871423671,1,84437.513,818102.693,4000.0,33.9024143724958,2534195.799,16.66543,0.414,7.9
716,"ZWE","Zimbabwe",2012,"Explosions/Remote violence",0,13115.15,51.221,968.163871423671,1,84437.513,818102.693,4000.0,33.9024143724958,2534195.799,16.66543,0.414,7.9
716,"ZWE","Zimbabwe",2012,"Protests",42,13115.15,51.221,968.163871423671,1,84437.513,818102.693,4000.0,33.9024143724958,2534195.799,16.66543,0.414,7.9
716,"ZWE","Zimbabwe",2012,"Riots",22,13115.15,51.221,968.163871423671,1,84437.513,818102.693,4000.0,33.9024143724958,2534195.799,16.66543,0.414,7.9
716,"ZWE","Zimbabwe",2012,"Strategic developments",20,13115.15,51.221,968.163871423671,1,84437.513,818102.693,4000.0,33.9024143724958,2534195.799,16.66543,0.414,7.9
716,"ZWE","Zimbabwe",2012,"Violence against civilians",108,13115.15,51.221,968.163871423671,1,84437.513,818102.693,4000.0,33.9024143724958,2534195.799,16.66543,0.414,7.9
716,"ZWE","Zimbabwe",2013,"Battles",1,13350.373,51.221,1026.38828926037,4,130830.839,542977.73,4000.0,34.5104769290423,2471498.44,1.98949,0.415,8.0
716,"ZWE","Zimbabwe",2013,"Explosions/Remote violence",0,13350.373,51.221,1026.38828926037,4,130830.839,542977.73,4000.0,34.5104769290423,2471498.44,1.98949,0.415,8.0
716,"ZWE","Zimbabwe",2013,"Protests",42,13350.373,51.221,1026.38828926037,4,130830.839,542977.73,4000.0,34.5104769290423,2471498.44,1.98949,0.415,8.0
716,"ZWE","Zimbabwe",2013,"Riots",19,13350.373,51.221,1026.38828926037,4,130830.839,542977.73,4000.0,34.5104769290423,2471498.44,1.98949,0.415,8.0
716,"ZWE","Zimbabwe",2013,"Strategic developments",15,13350.373,51.221,1026.38828926037,4,130830.839,542977.73,4000.0,34.5104769290423,2471498.44,1.98949,0.415,8.0
716,"ZWE","Zimbabwe",2013,"Violence against civilians",51,13350.373,51.221,1026.38828926037,4,130830.839,542977.73,4000.0,34.5104769290423,2471498.44,1.98949,0.415,8.0
716,"ZWE","Zimbabwe",2014,"Battles",5,13586.707,51.221,1031.10461620817,4,63633.318,796418.344,4000.0,35.1213907199173,2386274.77,2.37693,0.41383673469385274,8.2
716,"ZWE","Zimbabwe",2014,"Explosions/Remote violence",2,13586.707,51.221,1031.10461620817,4,63633.318,796418.344,4000.0,35.1213907199173,2386274.77,2.37693,0.41383673469385274,8.2
716,"ZWE","Zimbabwe",2014,"Protests",77,13586.707,51.221,1031.10461620817,4,63633.318,796418.344,4000.0,35.1213907199173,2386274.77,2.37693,0.41383673469385274,8.2
716,"ZWE","Zimbabwe",2014,"Riots",40,13586.707,51.221,1031.10461620817,4,63633.318,796418.344,4000.0,35.1213907199173,2386274.77,2.37693,0.41383673469385274,8.2
716,"ZWE","Zimbabwe",2014,"Strategic developments",8,13586.707,51.221,1031.10461620817,4,63633.318,796418.344,4000.0,35.1213907199173,2386274.77,2.37693,0.41383673469385274,8.2
716,"ZWE","Zimbabwe",2014,"Violence against civilians",64,13586.707,51.221,1031.10461620817,4,63633.318,796418.344,4000.0,35.1213907199173,2386274.77,2.37693,0.41383673469385274,8.2
716,"ZWE","Zimbabwe",2015,"Battles",5,13814.629,51.221,1033.41584182388,4,74970.587,540789.35,4000.0,35.7105906682177,2225979.432,1.77987,0.4148032653060967,8.2
716,"ZWE","Zimbabwe",2015,"Explosions/Remote violence",0,13814.629,51.221,1033.41584182388,4,74970.587,540789.35,4000.0,35.7105906682177,2225979.432,1.77987,0.4148032653060967,8.2
716,"ZWE","Zimbabwe",2015,"Protests",97,13814.629,51.221,1033.41584182388,4,74970.587,540789.35,4000.0,35.7105906682177,2225979.432,1.77987,0.4148032653060967,8.2
716,"ZWE","Zimbabwe",2015,"Riots",59,13814.629,51.221,1033.41584182388,4,74970.587,540789.35,4000.0,35.7105906682177,2225979.432,1.77987,0.4148032653060967,8.2
716,"ZWE","Zimbabwe",2015,"Strategic developments",6,13814.629,51.221,1033.41584182388,4,74970.587,540789.35,4000.0,35.7105906682177,2225979.432,1.77987,0.4148032653060967,8.2
716,"ZWE","Zimbabwe",2015,"Violence against civilians",97,13814.629,51.221,1033.41584182388,4,74970.587,540789.35,4000.0,35.7105906682177,2225979.432,1.77987,0.4148032653060967,8.2
716,"ZWE","Zimbabwe",2016,"Battles",5,14030.331,38.74,1029.07664868441,4,26280.015,727626.254,4000.0,36.2681607858343,2202165.296,0.75587,0.4157697959183406,8.2
716,"ZWE","Zimbabwe",2016,"Explosions/Remote violence",0,14030.331,38.74,1029.07664868441,4,26280.015,727626.254,4000.0,36.2681607858343,2202165.296,0.75587,0.4157697959183406,8.2
716,"ZWE","Zimbabwe",2016,"Protests",83,14030.331,38.74,1029.07664868441,4,26280.015,727626.254,4000.0,36.2681607858343,2202165.296,0.75587,0.4157697959183406,8.2
716,"ZWE","Zimbabwe",2016,"Riots",46,14030.331,38.74,1029.07664868441,4,26280.015,727626.254,4000.0,36.2681607858343,2202165.296,0.75587,0.4157697959183406,8.2
716,"ZWE","Zimbabwe",2016,"Strategic developments",14,14030.331,38.74,1029.07664868441,4,26280.015,727626.254,4000.0,36.2681607858343,2202165.296,0.75587,0.4157697959183406,8.2
716,"ZWE","Zimbabwe",2016,"Violence against civilians",65,14030.331,38.74,1029.07664868441,4,26280.015,727626.254,4000.0,36.2681607858343,2202165.296,0.75587,0.4157697959183406,8.2
716,"ZWE","Zimbabwe",2017,"Battles",10,14236.595,38.74,1091.16624506712,4,14665.228,888372.142,4000.0,36.8013416052734,2030648.102,4.70404,0.41673632653058457,8.2
716,"ZWE","Zimbabwe",2017,"Explosions/Remote violence",1,14236.595,38.74,1091.16624506712,4,14665.228,888372.142,4000.0,36.8013416052734,2030648.102,4.70404,0.41673632653058457,8.2
716,"ZWE","Zimbabwe",2017,"Protests",53,14236.595,38.74,1091.16624506712,4,14665.228,888372.142,4000.0,36.8013416052734,2030648.102,4.70404,0.41673632653058457,8.2
716,"ZWE","Zimbabwe",2017,"Riots",65,14236.595,38.74,1091.16624506712,4,14665.228,888372.142,4000.0,36.8013416052734,2030648.102,4.70404,0.41673632653058457,8.2
716,"ZWE","Zimbabwe",2017,"Strategic developments",15,14236.595,38.74,1091.16624506712,4,14665.228,888372.142,4000.0,36.8013416052734,2030648.102,4.70404,0.41673632653058457,8.2
716,"ZWE","Zimbabwe",2017,"Violence against civilians",150,14236.595,38.74,1091.16624506712,4,14665.228,888372.142,4000.0,36.8013416052734,2030648.102,4.70404,0.41673632653058457,8.2
729,"SDN","Sudan",1997,"Battles",180,25413.917,70.102,378.954675595447,-7,122.78,22940.756,16600.0,14.3984221459327,539107.708,10.56674,0.747,2.2
729,"SDN","Sudan",1997,"Explosions/Remote violence",27,25413.917,70.102,378.954675595447,-7,122.78,22940.756,16600.0,14.3984221459327,539107.708,10.56674,0.747,2.2
729,"SDN","Sudan",1997,"Protests",16,25413.917,70.102,378.954675595447,-7,122.78,22940.756,16600.0,14.3984221459327,539107.708,10.56674,0.747,2.2
729,"SDN","Sudan",1997,"Riots",4,25413.917,70.102,378.954675595447,-7,122.78,22940.756,16600.0,14.3984221459327,539107.708,10.56674,0.747,2.2
729,"SDN","Sudan",1997,"Strategic developments",6,25413.917,70.102,378.954675595447,-7,122.78,22940.756,16600.0,14.3984221459327,539107.708,10.56674,0.747,2.2
729,"SDN","Sudan",1997,"Violence against civilians",17,25413.917,70.102,378.954675595447,-7,122.78,22940.756,16600.0,14.3984221459327,539107.708,10.56674,0.747,2.2
729,"SDN","Sudan",1998,"Battles",190,26015.521,70.102,355.152430863791,-7,26.95,21367.606,16500.0,14.7392660566823,464548.329,4.3085,0.747,2.3
729,"SDN","Sudan",1998,"Explosions/Remote violence",31,26015.521,70.102,355.152430863791,-7,26.95,21367.606,16500.0,14.7392660566823,464548.329,4.3085,0.747,2.3
729,"SDN","Sudan",1998,"Protests",6,26015.521,70.102,355.152430863791,-7,26.95,21367.606,16500.0,14.7392660566823,464548.329,4.3085,0.747,2.3
729,"SDN","Sudan",1998,"Riots",7,26015.521,70.102,355.152430863791,-7,26.95,21367.606,16500.0,14.7392660566823,464548.329,4.3085,0.747,2.3
729,"SDN","Sudan",1998,"Strategic developments",5,26015.521,70.102,355.152430863791,-7,26.95,21367.606,16500.0,14.7392660566823,464548.329,4.3085,0.747,2.3
729,"SDN","Sudan",1998,"Violence against civilians",19,26015.521,70.102,355.152430863791,-7,26.95,21367.606,16500.0,14.7392660566823,464548.329,4.3085,0.747,2.3
729,"SDN","Sudan",1999,"Battles",128,26626.52,70.102,328.068592591845,-7,231854.236,17211.049,16380.0,15.0854288017423,725357.195,3.1041,0.747,2.3
729,"SDN","Sudan",1999,"Explosions/Remote violence",32,26626.52,70.102,328.068592591845,-7,231854.236,17211.049,16380.0,15.0854288017423,725357.195,3.1041,0.747,2.3
729,"SDN","Sudan",1999,"Protests",12,26626.52,70.102,328.068592591845,-7,231854.236,17211.049,16380.0,15.0854288017423,725357.195,3.1041,0.747,2.3
729,"SDN","Sudan",1999,"Riots",8,26626.52,70.102,328.068592591845,-7,231854.236,17211.049,16380.0,15.0854288017423,725357.195,3.1041,0.747,2.3
729,"SDN","Sudan",1999,"Strategic developments",5,26626.52,70.102,328.068592591845,-7,231854.236,17211.049,16380.0,15.0854288017423,725357.195,3.1041,0.747,2.3
729,"SDN","Sudan",1999,"Violence against civilians",29,26626.52,70.102,328.068592591845,-7,231854.236,17211.049,16380.0,15.0854288017423,725357.195,3.1041,0.747,2.3
729,"SDN","Sudan",2000,"Battles",113,27275.015,70.102,366.172807593807,-7,982255.126,38237.67,16233.0,15.4528447883323,1483437.339,6.34587,0.747,2.4
729,"SDN","Sudan",2000,"Explosions/Remote violence",73,27275.015,70.102,366.172807593807,-7,982255.126,38237.67,16233.0,15.4528447883323,1483437.339,6.34587,0.747,2.4
729,"SDN","Sudan",2000,"Protests",9,27275.015,70.102,366.172807593807,-7,982255.126,38237.67,16233.0,15.4528447883323,1483437.339,6.34587,0.747,2.4
729,"SDN","Sudan",2000,"Riots",15,27275.015,70.102,366.172807593807,-7,982255.126,38237.67,16233.0,15.4528447883323,1483437.339,6.34587,0.747,2.4
729,"SDN","Sudan",2000,"Strategic developments",3,27275.015,70.102,366.172807593807,-7,982255.126,38237.67,16233.0,15.4528447883323,1483437.339,6.34587,0.747,2.4
729,"SDN","Sudan",2000,"Violence against civilians",18,27275.015,70.102,366.172807593807,-7,982255.126,38237.67,16233.0,15.4528447883323,1483437.339,6.34587,0.747,2.4
729,"SDN","Sudan",2001,"Battles",124,27971.082,61.789,383.015998737117,-7,1217189.437,90756.133,16376.0,15.8472011126186,1675050.929,6.50036,0.747,2.5
729,"SDN","Sudan",2001,"Explosions/Remote violence",46,27971.082,61.789,383.015998737117,-7,1217189.437,90756.133,16376.0,15.8472011126186,1675050.929,6.50036,0.747,2.5
729,"SDN","Sudan",2001,"Protests",16,27971.082,61.789,383.015998737117,-7,1217189.437,90756.133,16376.0,15.8472011126186,1675050.929,6.50036,0.747,2.5
729,"SDN","Sudan",2001,"Riots",11,27971.082,61.789,383.015998737117,-7,1217189.437,90756.133,16376.0,15.8472011126186,1675050.929,6.50036,0.747,2.5
729,"SDN","Sudan",2001,"Strategic developments",11,27971.082,61.789,383.015998737117,-7,1217189.437,90756.133,16376.0,15.8472011126186,1675050.929,6.50036,0.747,2.5
729,"SDN","Sudan",2001,"Violence against civilians",24,27971.082,61.789,383.015998737117,-7,1217189.437,90756.133,16376.0,15.8472011126186,1675050.929,6.50036,0.747,2.5
729,"SDN","Sudan",2002,"Battles",172,28704.778,61.789,418.251841315996,-6,1223524.698,76482.355,16519.0,16.2628888632596,1800068.893,6.42727,0.747,2.6
729,"SDN","Sudan",2002,"Explosions/Remote violence",59,28704.778,61.789,418.251841315996,-6,1223524.698,76482.355,16519.0,16.2628888632596,1800068.893,6.42727,0.747,2.6
729,"SDN","Sudan",2002,"Protests",11,28704.778,61.789,418.251841315996,-6,1223524.698,76482.355,16519.0,16.2628888632596,1800068.893,6.42727,0.747,2.6
729,"SDN","Sudan",2002,"Riots",7,28704.778,61.789,418.251841315996,-6,1223524.698,76482.355,16519.0,16.2628888632596,1800068.893,6.42727,0.747,2.6
729,"SDN","Sudan",2002,"Strategic developments",4,28704.778,61.789,418.251841315996,-6,1223524.698,76482.355,16519.0,16.2628888632596,1800068.893,6.42727,0.747,2.6
729,"SDN","Sudan",2002,"Violence against civilians",87,28704.778,61.789,418.251841315996,-6,1223524.698,76482.355,16519.0,16.2628888632596,1800068.893,6.42727,0.747,2.6
729,"SDN","Sudan",2003,"Battles",71,29460.519,61.789,484.844735148119,-6,1719555.196,111440.431,18052.0,16.6910533255733,2285487.713,7.73459,0.747,2.7
729,"SDN","Sudan",2003,"Explosions/Remote violence",33,29460.519,61.789,484.844735148119,-6,1719555.196,111440.431,18052.0,16.6910533255733,2285487.713,7.73459,0.747,2.7
729,"SDN","Sudan",2003,"Protests",5,29460.519,61.789,484.844735148119,-6,1719555.196,111440.431,18052.0,16.6910533255733,2285487.713,7.73459,0.747,2.7
729,"SDN","Sudan",2003,"Riots",7,29460.519,61.789,484.844735148119,-6,1719555.196,111440.431,18052.0,16.6910533255733,2285487.713,7.73459,0.747,2.7
729,"SDN","Sudan",2003,"Strategic developments",4,29460.519,61.789,484.844735148119,-6,1719555.196,111440.431,18052.0,16.6910533255733,2285487.713,7.73459,0.747,2.7
729,"SDN","Sudan",2003,"Violence against civilians",90,29460.519,61.789,484.844735148119,-6,1719555.196,111440.431,18052.0,16.6910533255733,2285487.713,7.73459,0.747,2.7
729,"SDN","Sudan",2004,"Battles",151,30214.193,61.789,573.306926117939,-6,2821765.508,87734.88,18019.0,17.1180512476394,3400786.429,3.88331,0.746,2.8
729,"SDN","Sudan",2004,"Explosions/Remote violence",73,30214.193,61.789,573.306926117939,-6,2821765.508,87734.88,18019.0,17.1180512476394,3400786.429,3.88331,0.746,2.8
729,"SDN","Sudan",2004,"Protests",3,30214.193,61.789,573.306926117939,-6,2821765.508,87734.88,18019.0,17.1180512476394,3400786.429,3.88331,0.746,2.8
729,"SDN","Sudan",2004,"Riots",3,30214.193,61.789,573.306926117939,-6,2821765.508,87734.88,18019.0,17.1180512476394,3400786.429,3.88331,0.746,2.8
729,"SDN","Sudan",2004,"Strategic developments",17,30214.193,61.789,573.306926117939,-6,2821765.508,87734.88,18019.0,17.1180512476394,3400786.429,3.88331,0.746,2.8
729,"SDN","Sudan",2004,"Violence against civilians",306,30214.193,61.789,573.306926117939,-6,2821765.508,87734.88,18019.0,17.1180512476394,3400786.429,3.88331,0.746,2.8
729,"SDN","Sudan",2005,"Battles",107,30949.516,61.789,689.209556966579,-4,3828505.853,107337.352,18750.0,17.5346545539095,4320375.251,7.48974,0.746,2.9
729,"SDN","Sudan",2005,"Explosions/Remote violence",16,30949.516,61.789,689.209556966579,-4,3828505.853,107337.352,18750.0,17.5346545539095,4320375.251,7.48974,0.746,2.9
729,"SDN","Sudan",2005,"Protests",3,30949.516,61.789,689.209556966579,-4,3828505.853,107337.352,18750.0,17.5346545539095,4320375.251,7.48974,0.746,2.9
729,"SDN","Sudan",2005,"Riots",15,30949.516,61.789,689.209556966579,-4,3828505.853,107337.352,18750.0,17.5346545539095,4320375.251,7.48974,0.746,2.9
729,"SDN","Sudan",2005,"Strategic developments",13,30949.516,61.789,689.209556966579,-4,3828505.853,107337.352,18750.0,17.5346545539095,4320375.251,7.48974,0.746,2.9
729,"SDN","Sudan",2005,"Violence against civilians",172,30949.516,61.789,689.209556966579,-4,3828505.853,107337.352,18750.0,17.5346545539095,4320375.251,7.48974,0.746,2.9
729,"SDN","Sudan",2006,"Battles",67,31661.823,53.179,905.309744891891,-4,4706651.541,166415.055,18750.0,17.9382185577028,5212613.794,10.06431,0.746,3.0
729,"SDN","Sudan",2006,"Explosions/Remote violence",13,31661.823,53.179,905.309744891891,-4,4706651.541,166415.055,18750.0,17.9382185577028,5212613.794,10.06431,0.746,3.0
729,"SDN","Sudan",2006,"Protests",1,31661.823,53.179,905.309744891891,-4,4706651.541,166415.055,18750.0,17.9382185577028,5212613.794,10.06431,0.746,3.0
729,"SDN","Sudan",2006,"Riots",7,31661.823,53.179,905.309744891891,-4,4706651.541,166415.055,18750.0,17.9382185577028,5212613.794,10.06431,0.746,3.0
729,"SDN","Sudan",2006,"Strategic developments",12,31661.823,53.179,905.309744891891,-4,4706651.541,166415.055,18750.0,17.9382185577028,5212613.794,10.06431,0.746,3.0
729,"SDN","Sudan",2006,"Violence against civilians",81,31661.823,53.179,905.309744891891,-4,4706651.541,166415.055,18750.0,17.9382185577028,5212613.794,10.06431,0.746,3.0
729,"SDN","Sudan",2007,"Battles",51,32360.621,53.179,1128.41034965442,-4,509993.483,99841.23,19247.0,18.33412554768,4707976.357,11.52191,0.746,3.0
729,"SDN","Sudan",2007,"Explosions/Remote violence",12,32360.621,53.179,1128.41034965442,-4,509993.483,99841.23,19247.0,18.33412554768,4707976.357,11.52191,0.746,3.0
729,"SDN","Sudan",2007,"Protests",1,32360.621,53.179,1128.41034965442,-4,509993.483,99841.23,19247.0,18.33412554768,4707976.357,11.52191,0.746,3.0
729,"SDN","Sudan",2007,"Riots",0,32360.621,53.179,1128.41034965442,-4,509993.483,99841.23,19247.0,18.33412554768,4707976.357,11.52191,0.746,3.0
729,"SDN","Sudan",2007,"Strategic developments",10,32360.621,53.179,1128.41034965442,-4,509993.483,99841.23,19247.0,18.33412554768,4707976.357,11.52191,0.746,3.0
729,"SDN","Sudan",2007,"Violence against civilians",48,32360.621,53.179,1128.41034965442,-4,509993.483,99841.23,19247.0,18.33412554768,4707976.357,11.52191,0.746,3.0
729,"SDN","Sudan",2008,"Battles",135,33060.837,53.179,1476.61778404518,-4,1.0681426712E7,294645.876,19321.0,18.7308427137399,1.130519504E7,7.80196,0.746,3.0
729,"SDN","Sudan",2008,"Explosions/Remote violence",39,33060.837,53.179,1476.61778404518,-4,1.0681426712E7,294645.876,19321.0,18.7308427137399,1.130519504E7,7.80196,0.746,3.0
729,"SDN","Sudan",2008,"Protests",3,33060.837,53.179,1476.61778404518,-4,1.0681426712E7,294645.876,19321.0,18.7308427137399,1.130519504E7,7.80196,0.746,3.0
729,"SDN","Sudan",2008,"Riots",8,33060.837,53.179,1476.61778404518,-4,1.0681426712E7,294645.876,19321.0,18.7308427137399,1.130519504E7,7.80196,0.746,3.0
729,"SDN","Sudan",2008,"Strategic developments",24,33060.837,53.179,1476.61778404518,-4,1.0681426712E7,294645.876,19321.0,18.7308427137399,1.130519504E7,7.80196,0.746,3.0
729,"SDN","Sudan",2008,"Violence against civilians",97,33060.837,53.179,1476.61778404518,-4,1.0681426712E7,294645.876,19321.0,18.7308427137399,1.130519504E7,7.80196,0.746,3.0
729,"SDN","Sudan",2009,"Battles",120,33783.788,53.179,1435.88652304682,-4,7580518.531,853676.306,19898.8,19.1404263824829,8167857.792,3.24185,0.746,3.1
729,"SDN","Sudan",2009,"Explosions/Remote violence",25,33783.788,53.179,1435.88652304682,-4,7580518.531,853676.306,19898.8,19.1404263824829,8167857.792,3.24185,0.746,3.1
729,"SDN","Sudan",2009,"Protests",3,33783.788,53.179,1435.88652304682,-4,7580518.531,853676.306,19898.8,19.1404263824829,8167857.792,3.24185,0.746,3.1
729,"SDN","Sudan",2009,"Riots",13,33783.788,53.179,1435.88652304682,-4,7580518.531,853676.306,19898.8,19.1404263824829,8167857.792,3.24185,0.746,3.1
729,"SDN","Sudan",2009,"Strategic developments",18,33783.788,53.179,1435.88652304682,-4,7580518.531,853676.306,19898.8,19.1404263824829,8167857.792,3.24185,0.746,3.1
729,"SDN","Sudan",2009,"Violence against civilians",155,33783.788,53.179,1435.88652304682,-4,7580518.531,853676.306,19898.8,19.1404263824829,8167857.792,3.24185,0.746,3.1
729,"SDN","Sudan",2010,"Battles",132,34545.013,53.179,1583.74899838116,-2,9513401.6,1357299.86,19877.7,19.5717091728797,1.011136913E7,3.46934,0.746,3.1
729,"SDN","Sudan",2010,"Explosions/Remote violence",13,34545.013,53.179,1583.74899838116,-2,9513401.6,1357299.86,19877.7,19.5717091728797,1.011136913E7,3.46934,0.746,3.1
729,"SDN","Sudan",2010,"Protests",13,34545.013,53.179,1583.74899838116,-2,9513401.6,1357299.86,19877.7,19.5717091728797,1.011136913E7,3.46934,0.746,3.1
729,"SDN","Sudan",2010,"Riots",5,34545.013,53.179,1583.74899838116,-2,9513401.6,1357299.86,19877.7,19.5717091728797,1.011136913E7,3.46934,0.746,3.1
729,"SDN","Sudan",2010,"Strategic developments",10,34545.013,53.179,1583.74899838116,-2,9513401.6,1357299.86,19877.7,19.5717091728797,1.011136913E7,3.46934,0.746,3.1
